Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
217,2008-08-20,30.090024948120117,30.331647140969267,29.880617736766556,29.961158467716274,3319410
218,2008-08-21,29.767858505249023,30.267211415066612,29.413478457041215,29.961154925793096,4138486
219,2008-08-22,29.461801528930664,30.798778793424475,28.704720070903267,30.798778793424475,4139879
220,2008-08-25,29.783960342407227,30.18666385836373,29.574553203226003,30.18666385836373,2034227
221,2008-08-26,29.83228874206543,29.928938038574476,29.284612308256495,29.477908716467837,1489491
222,2008-08-27,29.236286163330078,30.2027747454428,29.075204732977955,29.993369759907733,4297168
223,2008-08-28,28.801362991333008,29.63898498389077,28.430874450080783,29.316822174874773,7382078
224,2008-08-29,29.993364334106445,30.106122188877716,29.187957328044014,29.31682157509147,2219080
225,2008-09-01,29.977128982543945,30.106969451206915,29.37661186192333,29.928437155777203,3417069
226,2008-09-02,31.55146026611328,31.681300751417712,29.928440991661166,30.188124163627815,5030404
227,2008-09-04,30.886024475097656,31.45408048101322,30.626341289264673,31.194397295180238,2813325
228,2008-09-05,30.20435333251953,30.54518734186773,29.863519323171325,30.51272612141259,3330688
229,2008-09-08,31.794919967651367,33.077103303079916,31.48654489342165,31.81114838094069,8377948
230,2008-09-09,31.908525466918945,32.16820866139256,31.17816772072576,31.79491558277035,3737279
231,2008-09-10,31.632612228393555,32.16820700074251,31.324237212611806,31.74622210667716,3847698
232,2008-09-11,30.788644790649414,31.486541329272978,30.54519220256798,31.486541329272978,2567354
233,2008-09-12,31.097015380859375,31.940985172414393,30.593879628253802,30.99963391239412,6093354
234,2008-09-15,29.13316535949707,30.431579120184452,28.256736511304677,29.960904572206868,6770268
235,2008-09-16,29.70122718811035,29.960910431302555,27.591304414381078,27.997058793944397,4654621
236,2008-09-17,28.93840217590332,30.12320375207592,28.56510693037,30.12320375207592,4674190
237,2008-09-18,28.873491287231445,29.441547486961603,26.796029494476045,28.565118361935376,6603710
238,2008-09-19,30.6263484954834,30.788650249648025,29.21432235370779,29.555156477725188,9821730
239,2008-09-22,29.960912704467773,32.784965161578974,29.71746005825878,31.486548847105766,4162514
240,2008-09-23,29.603839874267578,30.269277366145026,29.052014466866027,29.60383987426758,6569683
241,2008-09-24,30.285507202148438,30.610110633636143,29.311696907685313,29.701220585198982,5730103
242,2008-09-25,29.34415626525879,30.49649881402942,28.646257611127787,30.366656128876834,10926783
243,2008-09-26,28.873491287231445,29.50646995658912,28.370357557128806,29.50646995658912,4967945
244,2008-09-29,27.802303314208984,29.701232851858446,27.26670611023697,29.701232851858446,7859964
245,2008-09-30,27.85098648071289,28.88971720823112,26.292889288756403,26.292889288756403,6616439
246,2008-10-01,28.776107788085938,29.052019438322443,27.639993352986075,28.208051671215177,3743739
247,2008-10-03,29.181856155395508,29.538918606033032,28.40280660595767,28.922172972249566,4681406
248,2008-10-06,28.581340789794922,29.214317076424237,27.997054140076315,28.857254602576997,5560277
249,2008-10-07,29.522689819335938,30.15566830530735,28.565110086063576,28.565110086063576,9928258
250,2008-10-08,29.295467376708984,29.53891995930706,27.299154878589977,28.532650605383143,9985473
251,2008-10-10,29.116931915283203,29.78236934318616,26.958320128631744,29.18185435808954,9025179
252,2008-10-13,29.70122718811035,29.92844920039413,29.068250796263246,29.263013778997,6805621
253,2008-10-14,28.987092971801758,30.804873037045432,28.759871013985766,29.86352178129651,5099383
254,2008-10-15,28.7436466217041,29.360392383701463,28.43527374070542,28.824797495722613,5495022
255,2008-10-16,27.63998031616211,28.337878822815142,27.104385681991644,28.337878822815142,6651066
256,2008-10-17,25.56252670288086,28.402806713859434,25.189231437766082,28.208045976778497,5586092
257,2008-10-20,25.85466766357422,26.877169739079896,25.043159128105167,25.659906935876318,7922965
258,2008-10-21,26.065664291381836,27.42899835220053,25.31907591003696,26.114353928734698,8047276
259,2008-10-22,24.637405395507812,26.000739324436577,24.39395282957918,25.805978592508374,5408099
260,2008-10-23,23.436376571655273,24.247885242287285,23.07931187603393,24.020663254781955,6641370
261,2008-10-24,20.40133285522461,23.04685018807064,20.12541903218064,22.722246726305084,9905588
262,2008-10-27,18.82700538635254,20.12541924729297,16.87938459494189,20.02803776745081,12878172
263,2008-10-29,21.310222625732422,22.657326088588064,19.47621177715767,21.42383251460182,13094201
264,2008-10-31,22.67355728149414,23.371456051073576,21.553675769097055,22.430104683087897,8097887
265,2008-11-03,23.3714599609375,23.98820576620018,22.55994896246574,23.95574453377225,4951148
266,2008-11-04,24.393949508666992,24.58871241543865,22.93323431195218,23.046844173104365,4515828
267,2008-11-05,23.50129508972168,25.578758453956667,23.046848946908717,25.578758453956667,6145587
268,2008-11-06,22.722246170043945,24.264114777042106,22.25157160227805,23.046849623862915,4896229
269,2008-11-07,24.49134063720703,25.221698524087852,22.397646267061955,22.559948019702137,8250147
270,2008-11-10,25.04315948486328,25.61121546778399,24.49133411315473,25.254150826547846,3775177
271,2008-11-11,24.751020431518555,25.789751063349513,24.182964376462458,25.156774756558622,8900004
272,2008-11-12,23.7122859954834,25.2866135507645,23.420143781745313,25.2866135507645,5705390
273,2008-11-14,23.63113784790039,24.669870730082003,23.33899560063569,23.50129733830679,4038880
274,2008-11-17,24.604942321777344,25.416453015179556,22.39763878314466,25.416453015179556,5361538
275,2008-11-18,23.27407455444336,24.54002718468809,22.819628383602026,24.54002718468809,6392448
276,2008-11-19,22.706010818481445,24.101805683558176,22.41386647852173,23.371448135694962,5606729
277,2008-11-20,22.46257209777832,22.884554956838237,21.50498985251181,22.722253179858658,5080395
278,2008-11-21,23.890823364257812,24.63741186956067,21.748439340581506,22.31649547701827,8350092
279,2008-11-24,24.49134063720703,24.880864403271787,23.274077492405667,24.604950543240115,5420119
280,2008-11-25,23.890823364257812,25.043166252729787,23.696062581151683,24.751023977391387,5453771
281,2008-11-26,24.426414489746094,24.799707550312885,23.452604208589715,24.150500696208635,5246053
282,2008-11-27,24.426414489746094,24.42641448974609,24.42641448974609,24.42641448974609,0
283,2008-11-28,24.03689193725586,24.50756873259883,23.079312135419592,23.69606005284637,8464961
284,2008-12-01,23.842134475708008,25.44892144379473,23.744752980384284,24.507572125501877,5733003
285,2008-12-02,23.63113784790039,23.890821068445792,22.884549414341684,23.663599075977892,5879324
286,2008-12-03,24.345264434814453,24.65363726039891,23.128001543277424,23.85835927819964,6430656
287,2008-12-04,25.513837814331055,25.64368052207252,21.58613497925898,21.58613497925898,4648185
288,2008-12-05,25.20545768737793,26.42272033856185,24.361488035347403,24.361488035347403,5338962
289,2008-12-08,25.270383834838867,26.098123071597666,24.182963599484232,25.88713170989904,11709287
290,2008-12-10,24.864627838134766,26.455185954235287,24.507565388579213,26.455185954235287,11172070
291,2008-12-11,24.588716506958008,25.302843615021022,24.19919062859827,25.302843615021022,9867592
292,2008-12-12,23.825904846191406,24.101818727474075,23.30653831719764,23.988206611332135,9847702
293,2008-12-15,24.215421676635742,24.75101866834959,24.020660935305386,24.637406584888424,5741641
294,2008-12-16,25.140548706054688,25.448921608780253,23.046854247775915,24.345270524912383,9183505
295,2008-12-17,25.108083724975586,25.805982507324934,24.44264617021762,25.805982507324934,8720755
296,2008-12-18,25.85466766357422,26.130581446176812,24.5400233958428,24.5400233958428,12640018
297,2008-12-19,27.104389190673828,27.428992574944502,25.822206263076193,26.61748411426782,10050607
298,2008-12-22,27.12062644958496,27.347848434013123,26.17927508358525,26.17927508358525,6524631
299,2008-12-23,26.568790435791016,27.38029883996124,26.374029739604623,26.94208562252378,5151765
300,2008-12-24,26.11435317993164,26.92586178826381,21.9107368276846,21.9107368276846,13318746
301,2008-12-26,26.163042068481445,27.542606663235727,25.481376177770553,27.542606663235727,5480531
302,2008-12-29,26.71487045288086,26.92586181067968,25.643678648719025,26.45518725772678,3418418
303,2008-12-30,26.666183471679688,27.10439908089011,25.676142348123154,26.649952856272193,4868199
304,2008-12-31,26.99078369140625,27.39653802044827,26.390268605238933,27.39653802044827,4396180
305,2009-01-02,27.38030242919922,27.83474851592158,26.86093830326216,27.83474851592158,3976548
306,2009-01-05,26.7635555267334,27.834747148298746,26.422721528777476,27.834747148298746,4505326
